TELERIDE_NUMBER,STOP_NAME,STATUS,point,City Quadrants,Ward Boundaries 2017,Ward Boundaries,Calgary Communities
2425,NB Macleod TR @ S. of 61 AV SW,ACTIVE,POINT (-114.07131638867 50.9966300846362),1,11,10,160
5879,WB 26 AV SE @ 43 ST SE,ACTIVE,POINT (-113.971861321887 51.0305747549882),3,11,12,85
9857,SB Copperfield  BV @ Copperfield CL SE,INACTIVE,POINT (-113.92468343587 50.9142567628892),3,8,4,96
7622,WB Arbour Lake RD @ E. of Arbour Crest DR NW,INACTIVE,POINT (-114.207563031237 51.1342027777245),2,10,3,244
3520,NB Copperpond BV @ Copperstone ST SE,ACTIVE,POINT (-113.917565792219 50.9160244795518),3,8,4,96
9868,WB Cranston DR SE @ Cranston RD SE,ACTIVE,POINT (-113.980752892937 50.8822862378657),3,8,4,294
7845,SB 1 ST SW @ 6 AV SW,ACTIVE,POINT (-114.065577704592 51.0473054888252),1,7,7,262
6111,EB Southland DR @ 24 ST SW,ACTIVE,POINT (-114.116915099458 50.9611991404398),1,5,8,23
5995,WB 16 AV NW @ E. of 14 ST NW (NOT IN USE),INACTIVE,POINT (-114.098558828004 51.067090666351),2,7,7,63
7564,NB 36 ST NE @ Marbank DR,ACTIVE,POINT (-113.98139338722 51.0629878418951),4,3,12,77
9437,SB University DR @ McMahon Parking Entr,INACTIVE,POINT (-114.125327786117 51.0707388321394),2,7,13,274
3515,EB Copperpond BV @ Copperpond GA SE,ACTIVE,POINT (-113.924015219854 50.9245990094664),3,8,4,96
8247,EB Sun Harbour RD @ Sunmills DR SE,ACTIVE,POINT (-114.026847554702 50.900651101124),3,13,6,52
7710,NB McCall WY @ 78 AV NE,INACTIVE,POINT (-114.001570042408 51.1229102671732),4,1,11,86
6405,SB Midpark DR @ Midpark CR SE,ACTIVE,POINT (-114.056146735975 50.9090490051022),3,13,6,263
5269,SB Huntington ST @ 78 AV NE,ACTIVE,POINT (-114.054137980629 51.1206944687139),4,4,2,261
7268,NB Citadel DR @ Citadel BV NW,ACTIVE,POINT (-114.173074527133 51.1450665915985),2,10,3,247
5159,WB Beddington BV @ Bermuda DR NW,ACTIVE,POINT (-114.077645558855 51.1277610168578),2,4,2,273
6523,WB 6 AV SW @ 6 ST SW,ACTIVE,POINT (-114.075601459645 51.0478816495359),1,2,14,262
9542,EB Saddlecrest BV @ Saddlebrook WY NE,INACTIVE,POINT (-113.933437838759 51.1370901191543),4,1,11,2
2020,NB 69 ST SW @ Elmont DR,ACTIVE,POINT (-114.187317380886 51.0288719865584),1,14,1,278
3738,NB 45 Street West LRT Station,ACTIVE,POINT (-114.152664963051 51.0382268237121),1,2,14,281
7641,EB 37 AV NE @ Temple DR NE,ACTIVE,POINT (-113.938647963666 51.086440727735),4,3,9,22
4301,WB 26 AV SW @ 69 ST SW,INACTIVE,POINT (-114.188576676139 51.030641889913),1,14,1,289
5677,EB Child AV @ 10 ST NE,ACTIVE,POINT (-114.036273416758 51.0588345412573),4,11,10,171
4895,EB 130 AV SE @ W.Entr South Trail Mall,ACTIVE,POINT (-113.970739791848 50.9318240972631),3,8,4,46
5005,WB 6 AV SE @ Macleod TR,ACTIVE,POINT (-114.057466678148 51.0473982246644),3,7,7,262
7192,WB 66 AV NW @ Dalcastle WY,ACTIVE,POINT (-114.173688969682 51.1148865174243),2,4,7,38
8343,EB 7 AV S @ Centre ST S,ACTIVE,POINT (-114.063861089183 51.0464707900564),1,7,7,262
9327,NB Bonaventure DR @ Lake Moraine RD SE,ACTIVE,POINT (-114.060444531924 50.9440041708449),3,13,6,267
7002,SB 14 ST NW @ MacEwan DR,ACTIVE,POINT (-114.108869788758 51.1397991165372),2,4,2,146
8665,WB 11 AV @ 10 ST SW,ACTIVE,POINT (-114.087586917241 51.0431251611376),1,2,14,260
9097,WB Canyon Meadows DR @ Lake Lucerne RD SE,ACTIVE,POINT (-114.046131891167 50.9294665279293),3,13,6,267
5137,SB 4 ST NW @ 40 AV NW,ACTIVE,POINT (-114.0717158256 51.0868300747499),2,4,7,123
5828,NB Southport RD @ Southport WY SW,ACTIVE,POINT (-114.07218956617 50.9589702885021),1,5,8,7
7486,WB Bowness RD @ 79 ST NW,ACTIVE,POINT (-114.202835740272 51.0890457065852),2,9,13,149
5190,SB Elbow DR @ Glenmore TR SW,ACTIVE,POINT (-114.08337033963 50.9932781365367),1,5,8,29
5687,WB Richardson WY SW @ Sarcee RD,ACTIVE,POINT (-114.139519445352 51.01262118476),1,2,8,183
4752,EB Shawnessy BV @ W. of Shawinigan DR SW,ACTIVE,POINT (-114.086232529224 50.9139060608972),1,6,5,115
6923,NB Applewood DR @ Applewood WY SE,ACTIVE,POINT (-113.931341521677 51.0468774278999),3,11,12,221
8571,SB Marlborough CTrain Station,ACTIVE,POINT (-113.981824470185 51.0589961982538),4,3,12,84
2005,Manchester Bldg R,INACTIVE,POINT (-114.049389866632 51.0259223087861),3,11,10,160
4604,SB Lakeview DR @ 58 AV SW,ACTIVE,POINT (-114.134974268935 51.0016979580396),1,5,8,129
2072,EB Sage Valley DR @ Shaganappi TR NW,INACTIVE,POINT (-114.158353137723 51.1802184893378),2,10,3,265
9259,WB Southland DR @ Bradbury DR SW,ACTIVE,POINT (-114.099426609149 50.9615330655769),1,5,8,127
3773,WB 26 AV SW @ 77 ST SW,ACTIVE,POINT (-114.197481298439 51.0306499591366),1,14,1,289
8706,NB Elbow DR @  68 AV SW,ACTIVE,POINT (-114.083019356989 50.9927386657755),1,5,8,120
5699,WB 12 AV NW @ 21 ST NW,ACTIVE,POINT (-114.109749634904 51.0634463910107),2,7,7,152
9000,SB North Haven DR @ Ninga RD NW,ACTIVE,POINT (-114.085009817375 51.1012133571673),2,4,2,61
4234,WB 90 AV SW @ Bay Croft RD,ACTIVE,POINT (-114.103325592113 50.9724391046421),1,5,8,169
4432,SB 9 ST SE @ S. of 34 AV SE,ACTIVE,POINT (-114.040753469139 51.021268321996),3,11,10,75
6721,NB 10 ST NW @ 23 AV NW,ACTIVE,POINT (-114.084420608525 51.0729648225492),2,7,7,17
8046,NB 10 ST NW @ 5 AV NW,ACTIVE,POINT (-114.085801277155 51.0574723851103),2,7,7,62
4824,WB 162 AV SW @ Everstone DR,ACTIVE,POINT (-114.106286149749 50.9069393521683),1,6,5,39
5924,SB 19 AV NW @ 51 ST NW,INACTIVE,POINT (-114.165452137356 51.0776289447788),2,7,13,24
5127,WB Dalhart RD @ Dalgleish RD NW,ACTIVE,POINT (-114.152219904948 51.1086985973805),2,4,7,38
5218,NB 4 ST SW@ 17 AV SW,ACTIVE,POINT (-114.071393539699 51.0381327779062),1,5,14,260
9998,NB 19 ST SE @ 62 AV SE,ACTIVE,POINT (-114.013415384777 50.9975089558054),3,11,10,28
7596,EB Richmond RD @ Stewart GR SW,ACTIVE,POINT (-114.170109658803 51.0172163911262),1,14,1,278
6437,EB Oakmoor DR @ Oakmoor CR SW,ACTIVE,POINT (-114.128826724338 50.9627430813904),1,5,8,217
5529,SB Centre ST S @ 61 AV S,ACTIVE,POINT (-114.063905471615 50.9975592953877),1,11,10,160
7343,SB 12 ST NE @ McKnight BV,ACTIVE,POINT (-114.033605731667 51.0954031015877),4,3,9,81
2803,North Hill Station (WB),ACTIVE,POINT (-114.100884820009 51.0670827617673),2,7,7,63
6938,SB Sunlake RD @ Sunmeadows RD SE,ACTIVE,POINT (-114.045070256867 50.8947995796378),3,13,6,52
6067,WB Suncrest WY @ Sunhurst RD SE,ACTIVE,POINT (-114.04637495381 50.9038457099283),3,13,6,52
9048,NB Northmount DR @ Cambrian DR NW,INACTIVE,POINT (-114.091834656938 51.0834828955802),2,4,7,276
7390,EB 32 AV NE @ 23 ST NE,ACTIVE,POINT (-114.004371492457 51.0813895355117),4,3,9,106
5539,EB Berkley DR @ 13 ST NW,ACTIVE,POINT (-114.09370130765 51.1270281116967),2,4,2,273
2297,EB Cityscape BV @ Metis TR NE,ACTIVE,POINT (-113.969048726769 51.1470636638513),4,1,11,176
2116,EB Mahogany BV @ Mahogany GA SE,ACTIVE,POINT (-113.937620189867 50.899358208176),3,8,4,116
7905,EB 44 AV NE @ Whiteridge WY,ACTIVE,POINT (-113.968778766048 51.0923986665712),4,3,9,145
2055,EB Nolan Hill DR @ Nolanfield PT NW,ACTIVE,POINT (-114.165279591566 51.1785364636929),2,10,3,188
3648,WB Quarry Park BV @ Quarry LK SE,INACTIVE,POINT (-114.013682230861 50.9595314404399),3,8,4,268
2385,NB 14 ST NE @ 120 AV NE,ACTIVE,POINT (-114.024643510624 51.1632654571718),4,12,11,163
9173,WB Southland DR @ Palliser DR SW,ACTIVE,POINT (-114.10400529324 50.9615181453367),1,5,8,127
7903,EB 44 AV NE @ Whitefield DR,ACTIVE,POINT (-113.971649054267 51.092410148741),4,3,9,145
7034,NB Douglasdale BV@ Douglas Woods DR SE,ACTIVE,POINT (-114.003469837756 50.9434724463533),3,13,4,268
8150,NB 52 ST NE @ S. of 32 AV NE,INACTIVE,POINT (-113.958239394054 51.0795316477001),4,3,9,36
9597,Brentwood LRT Station EB,INACTIVE,POINT (-114.132667460945 51.0866420545578),2,9,13,269
9931,NB 52 ST SE @ New Brighton GA,ACTIVE,POINT (-113.957943447952 50.918735931629),3,8,4,139
2241,WB Walden DR @ Walden HT SE,ACTIVE,POINT (-114.03303630079 50.8682013135734),3,13,6,135
9140,NB Saddletowne CI @ Taravista DR NE,ACTIVE,POINT (-113.944244110011 51.1219827477768),4,1,11,26
2252,NB Legacy Village LI @ 210 AV SE,ACTIVE,POINT (-114.026090124215 50.8634593395312),3,13,6,99
7705,WB 25 AV SE @ Spiller RD,ACTIVE,POINT (-114.050766056476 51.0297880240113),3,11,10,132
8275,WB 17 AV SE @ 44 ST SE,ACTIVE,POINT (-113.970687145286 51.0378572900588),3,11,12,85
5655,WB 8 AV SW @ Spruce DR,INACTIVE,POINT (-114.136145959612 51.0451356344598),1,2,14,118
7062,WB 52 AV NW @ Brisebois DR,ACTIVE,POINT (-114.130033220083 51.1010408976519),2,4,7,50
5142,NB 8 ST SW @ 15 AV SW,ACTIVE,POINT (-114.081645510231 51.0384524088408),1,2,14,260
4784,NB Everstone DR @ Everstone BV SW,ACTIVE,POINT (-114.105299703379 50.9111425235295),1,6,5,39
9227,SB Midridge DR @ Midglen DR SE,ACTIVE,POINT (-114.047970801071 50.9177385289415),3,13,6,263
8924,SB 42 ST SE @ 112 AV SE,ACTIVE,POINT (-113.975203286354 50.9516483147416),3,8,4,79
6916,NB Lake Fraser DR @ N. of Canyon Meadows DR SE,ACTIVE,POINT (-114.065301422808 50.9312311610064),3,13,6,267
6240,NB Millrise DR @ Shawnessy BV SW,ACTIVE,POINT (-114.092380088948 50.9148060241326),1,6,5,156
2440,NB 73 ST @ 15 AV SW,ACTIVE,POINT (-114.193352505202 51.0419650665172),1,14,1,48
6894,WB Edgevalley WY @ Edgevalley CL NW,ACTIVE,POINT (-114.13980124422 51.133940156489),2,4,2,272
6622,EB 24 AV NW @ 5 ST NW,ACTIVE,POINT (-114.073539888294 51.0742290362984),2,7,7,17
9033,SB Northmount DR @ Northmount CR NW,ACTIVE,POINT (-114.077576254537 51.0971679699109),2,4,2,192
6955,WB Edgebrook RI @ Edgebrook CI NW,ACTIVE,POINT (-114.13052848901 51.1329302984541),2,4,2,272
2529,EB Country Hills BV @ 52 ST NE,INACTIVE,POINT (-113.957946540756 51.154200529101),4,1,11,176
6587,WB James McKevitt RD @ Millpark RD SW,ACTIVE,POINT (-114.084819256442 50.9214895292246),1,6,5,32
5391,SB 2A ST SE @ N. of 25 AV SE,ACTIVE,POINT (-114.058359817992 51.0326330857128),3,11,10,160
6328,EB MacEwan Glen DR @ MacEwan Park VW NW,ACTIVE,POINT (-114.113243955131 51.1311104183751),2,4,2,8
6173,EB Southland DR @ Southport RD SW,ACTIVE,POINT (-114.07378463139 50.9649074025265),1,5,8,7
8861,EB 106 AV SE @ 46 ST SE,ACTIVE,POINT (-113.967865207028 50.9578354384579),3,8,4,79
4520,NB 19 ST SE @ 66 AV SE,ACTIVE,POINT (-114.013423669454 50.9944958289026),3,11,10,28
8435,Anderson LRT Station,ACTIVE,POINT (-114.073954552008 50.9542292233042),1,5,8,7
7332,EB Berkley DR @ Hunterview DR NW,ACTIVE,POINT (-114.084008407448 51.1265977407771),2,4,2,273
8524,WB Rocky Vista DR @ Rocky Ridge RD NW,ACTIVE,POINT (-114.235112777906 51.1387254443674),2,9,13,193
7500,EB McKinnon DR @ McKinnon RD NE,ACTIVE,POINT (-114.008004458256 51.0653726721134),4,3,12,140
2213,WB Legacy Main ST SE @ Legacy GA SE,ACTIVE,POINT (-114.018104963332 50.860944566726),3,13,6,99
9297,SB Shawville WY @ 162 AV SE,ACTIVE,POINT (-114.069472432063 50.9025662692643),3,6,5,115
8761,NB Auburn Bay AV @ Auburn Bay DR SE,ACTIVE,POINT (-113.957355210284 50.8935159340227),3,8,4,95
6010,EB 32 AV NW @ 33 ST NW,INACTIVE,POINT (-114.133693396526 51.0813693309174),2,7,13,287
3385,SB Country Village LI NE @ Country Village Wy NW,INACTIVE,POINT (-114.067795502432 51.1585390597256),4,12,11,264
7515,SB 21 ST NE @ 27 AV NE,ACTIVE,POINT (-114.009149912578 51.0763848624174),4,3,9,106
7040,EB McKenzie DR @ McKenna CR SE,ACTIVE,POINT (-113.986992923161 50.9014814608797),3,13,4,296
8788,WB 33 AV SW @ 14 ST SW,ACTIVE,POINT (-114.095214653638 51.0240661455548),1,2,14,207
6341,WB 76 AV SE @ 20A ST SE,ACTIVE,POINT (-114.010819500764 50.9851192908085),3,11,10,28
4037,SB 39 ST NW @ 32 AV NW,ACTIVE,POINT (-114.145119183326 51.0806669056835),2,7,13,155
7850,SB Douglas Park BV @ Douglas Park VW SE,ACTIVE,POINT (-113.992551890207 50.9370388762996),3,13,4,268
5205,NB Elbow DR @ Canterbury CO SW,ACTIVE,POINT (-114.085476719366 50.9419245916079),1,6,5,283
7781,SB Signal Hill DR @ Sienna Hills PL SW,ACTIVE,POINT (-114.170360342938 51.0238695886339),1,14,1,278
8580,Saddletowne LRT Station SB,ACTIVE,POINT (-113.948231172651 51.1253305584904),4,1,11,2
4183,EB Oakfield DR @ 30 ST SW,ACTIVE,POINT (-114.128883314484 50.953974453619),1,5,8,126
9782,WB 64 AV NE @ Falconridge BV,ACTIVE,POINT (-113.947834479151 51.110735672954),4,1,9,180
7764,Castleridge Boulevard Station (NB),ACTIVE,POINT (-113.958043419915 51.1003104649168),4,1,9,56
3666,NB 36 ST NE @ 63 AV NE (proposed),INACTIVE,POINT (-113.981741236719 51.1100010742928),4,1,11,86
5892,SB 28 ST SE @ 26 AV SE,ACTIVE,POINT (-113.992105171996 51.030099576114),3,11,10,196
5073,WB 17 AV SE @ 52 ST SE,ACTIVE,POINT (-113.95951371611 51.0379590574611),3,11,12,85
4051,EB Northmount DR @ Brantford DR NW,ACTIVE,POINT (-114.120526952787 51.08987837052),2,4,7,50
8151,SB 52 ST NE @ 32 AV NE,INACTIVE,POINT (-113.958579252037 51.0808807591867),4,3,9,34
6639,SB Bowness RD @ 52 ST NW,ACTIVE,POINT (-114.170480668856 51.0771212292626),2,7,13,24
4941,EB Shawville WY @ W. of Shawville LI SE,ACTIVE,POINT (-114.068554353846 50.899745739095),3,6,5,115
7128,NB Varsity Estates DR @ Varsity Estates CR NW,ACTIVE,POINT (-114.178546869456 51.1069267396648),2,9,13,269
5319,EB 26 AV SW@ 37 ST SW,ACTIVE,POINT (-114.140490073962 51.0299779410388),1,2,14,182
7219,NB Hawkwood DR @ Hawkbury CL NW,ACTIVE,POINT (-114.182708387628 51.1343348080141),2,10,3,248
4809,SB Fairmount DR @ Farrell RD SE,ACTIVE,POINT (-114.060056443059 50.985551285568),3,11,10,284
9155,Canyon Meadows LRT Station EB,ACTIVE,POINT (-114.067477404604 50.9367782315201),3,13,6,267
6272,NB Deer Run DR @ Deercroft WY SE,ACTIVE,POINT (-113.999366274639 50.9203124531422),3,13,6,168
4449,EB 53 AV SW @ 4 ST SW,INACTIVE,POINT (-114.071193500424 51.0055481811084),1,5,8,144
8442,EB 12 ST NE @ McDougall RD,ACTIVE,POINT (-114.033226802846 51.0504548562756),4,11,10,137
9264,SB Canyon Meadows CTrain Station,ACTIVE,POINT (-114.06992133057 50.9363988723622),1,6,5,283
3936,NB Hawkwood DR @ John Laurie BV NW,ACTIVE,POINT (-114.188075669174 51.1260001614082),2,10,3,248
3820,SB Tuscany WY @ Tuscany Springs HL NW,ACTIVE,POINT (-114.253119193662 51.1320749780595),2,9,13,158
6420,Southland LRT Station EB,ACTIVE,POINT (-114.077950020364 50.9645386321801),1,5,8,7
9901,SB Hamptons DR @ Hampstead RD NW,ACTIVE,POINT (-114.132515722618 51.1413693137291),2,10,3,286
2497,Anderson LRT Station,ACTIVE,POINT (-114.074165595213 50.9543154696312),1,5,8,7
5105,SB 4 ST NW @ 44 AV NW,ACTIVE,POINT (-114.071673021322 51.0922528878179),2,4,7,37
9020,NB Spruce DR @ Bow TR SW,ACTIVE,POINT (-114.135283810548 51.0420895433002),1,2,14,198
4905,NB Coventry DR @ Coventry BV NE,ACTIVE,POINT (-114.043804583302 51.1582747216179),4,12,11,251
8292,WB Queensland DR @ Queen Anne WY SE,ACTIVE,POINT (-114.020603228482 50.9400522919667),3,13,6,215
8311,NB Queensland DR @ Queen Alexandra WY SE,ACTIVE,POINT (-114.026548467235 50.9381350791141),3,13,6,215
8805,EB 48 AV NW @ 88 ST NW,ACTIVE,POINT (-114.215319679795 51.0958191510141),2,9,13,149
6536,SB Nose Hill DR @ S. of Hawkwood RD NW,ACTIVE,POINT (-114.192350371752 51.129848291821),2,10,3,244
5423,WB 58 AV SW @ Chinook Centre,ACTIVE,POINT (-114.076813091808 51.0014524183404),1,5,8,144
4926,NB 73 ST SW @ Weston DR,ACTIVE,POINT (-114.19353240209 51.0635737044745),1,14,1,114
3955,NB 53 ST NW @ Dalhurst GA,ACTIVE,POINT (-114.155843194547 51.1136799533755),2,4,7,38
9329,EB Lake Bonavista DR @ Lake Rosen CR SE,ACTIVE,POINT (-114.062380158432 50.9467244362196),3,13,6,267
4350,WB 14 AV SE @ 47 ST SE,ACTIVE,POINT (-113.96630211879 51.0409906644506),3,11,12,85
3497,WB Country Village WY @ Harvest Hills BV N,ACTIVE,POINT (-114.068670963204 51.1568241308681),4,12,11,264
7145,NB Scenic Acres BV @ Scenic Park GA NW,ACTIVE,POINT (-114.217762181109 51.1176981786519),2,9,13,148
9279,WB Strathcona DR @ 69 ST SW,ACTIVE,POINT (-114.188435229691 51.0480522255292),1,14,1,67
2279,WB Aero GT @ W of Aero DR NE,ACTIVE,POINT (-114.037147585573 51.1212255199631),4,1,11,86
9760,WB Hidden Valley DR @ W. Leg Hidden Ranch CR NW,ACTIVE,POINT (-114.12147463387 51.150921882211),2,12,2,25
8995,WB Norfolk DR @ Theodore PL NW,ACTIVE,POINT (-114.081142785378 51.1069895136159),2,4,2,192
7813,SB Skyview Ranch WY @ S leg Skyview Springs CR NE,ACTIVE,POINT (-113.965973679983 51.159838547116),4,1,11,12
6094,WB Whitehorn DR@ 52 ST NE,ACTIVE,POINT (-113.959303053885 51.0859548150375),4,3,9,145
2390,WB 80 AV NE @ 40 ST NE,INACTIVE,POINT (-113.978175307884 51.1252695974549),4,1,11,74
8612,WB Springbank BV @ Spring ME SW,ACTIVE,POINT (-114.196878402812 51.0185906791111),1,14,1,289
6736,WB John Laurie BV @ Nose Hill DR NW,ACTIVE,POINT (-114.195401398055 51.1282359691662),2,10,3,244
4256,WB Willingdon BV @ Wilkes RD SE,ACTIVE,POINT (-114.051649331695 50.9509153338725),3,5,6,89
8909,NB 42 ST SE @ 110 AV SE,ACTIVE,POINT (-113.973853410309 50.9566416077276),3,8,4,79
8482,EB Signal Hill DR @ Sienna Park DR SW,ACTIVE,POINT (-114.179160938952 51.0266730087237),1,14,1,278
7885,EB Castleridge DR @ Castlebrook DR NE,ACTIVE,POINT (-113.962055822699 51.1073536290734),4,1,9,119
3633,EB Westbrook CTrain Station,ACTIVE,POINT (-114.136347687646 51.0404327124416),1,2,14,281
4404,WB Whitehorn DR @ Whitehorn CR NE,ACTIVE,POINT (-113.970430012066 51.0848407190217),4,3,9,145
5645,WB 6 AV SW @ 4 ST SW,ACTIVE,POINT (-114.072538925183 51.0477950232444),1,2,14,262
4863,NB 4 ST NW @ 24 AV NW,ACTIVE,POINT (-114.071438826528 51.0747160674084),2,7,7,17
7860,EB Hidden Valley DR @ Hidden Valley CR NW,ACTIVE,POINT (-114.098911918296 51.1460555311848),2,12,2,25
7952,WB Galbraith DR @ 43 ST SW,ACTIVE,POINT (-114.149560414051 51.0090889427032),1,14,1,142
4838,NB Royal Oak DR @ Royal Birch RD NW,ACTIVE,POINT (-114.214879321685 51.1439925293246),2,9,3,252
6817,NB Banff Trail CTrain Station,ACTIVE,POINT (-114.115637043021 51.0711475540079),2,7,7,153
9129,NB Woodpark BV @ Woodgreen DR SW,ACTIVE,POINT (-114.108923481728 50.9389728493566),1,6,5,216
3566,EB Chaparral Valley SQ @ Chaparral Vallley LI SE,ACTIVE,POINT (-114.015157027377 50.8868328258429),3,13,6,130
8333,NB Harvest Hills BV @ 96 AV NE,ACTIVE,POINT (-114.067840917089 51.1430763863862),4,12,11,27
7187,NB Ranchero DR @ Ranchview DR NW,ACTIVE,POINT (-114.190147799316 51.1215347156491),2,10,3,245
3402,SB Cortina DR @ Tremblant WY SW,ACTIVE,POINT (-114.222797687906 51.0364375124781),1,14,1,289
9312,SB Shawnee DR @ S. of Shawnee GD SW,ACTIVE,POINT (-114.090951729536 50.9281189919413),1,6,5,32
8260,EB Morley TR @ 22 ST NW,ACTIVE,POINT (-114.112499873011 51.0777351776399),2,7,7,153
4973,WB 72 AV SE @ 40 ST SE,INACTIVE,POINT (-113.977580842091 50.9895974141492),3,11,10,159
2352,signal B120C nb,INACTIVE,POINT (-113.977322758507 51.1028482681746),4,1,9,80
4636,NB 49 ST SW @ Westminster DR,ACTIVE,POINT (-114.158223091819 51.0471770643272),1,14,14,234
5037,EB Parkdale BV @ 29 ST NW,ACTIVE,POINT (-114.128853152496 51.0550756981932),2,7,7,91
4779,SB Chapparal BV @ Chapparal DR SE,ACTIVE,POINT (-114.02489452028 50.8853275597991),3,13,6,130
4052,SB 48 ST NW @ 23 AV NW,ACTIVE,POINT (-114.15970321256 51.07940517272),2,7,13,24
6388,WB 32 AV NE @ 19 ST NE,ACTIVE,POINT (-114.012698004843 51.0815937881555),4,3,9,72
8415,SB Elbow DR @ 52 AV SW,ACTIVE,POINT (-114.081454909752 51.0065337528451),1,5,8,144
7869,NB 4 ST NW @ 63 AV NW,ACTIVE,POINT (-114.071294175401 51.109540436422),2,4,2,192
5058,EB 9 AV SE @ 14 ST SE,ACTIVE,POINT (-114.028528334829 51.0389207924167),3,11,10,54
5482,NB Midpark DR @ Midbend CR SE,ACTIVE,POINT (-114.058170507598 50.9116996308902),3,13,6,263
2569,NB Lakeview DR @ Ladbrooke DR SW,INACTIVE,POINT (-114.135214788157 51.0022363544288),1,5,8,129
6839,NB Arbour Lake WY @ Arbour Cliff CL NW,ACTIVE,POINT (-114.19156664905 51.1356003862836),2,10,3,244
5237,SB 14 ST NW@ Cornwallis DR,ACTIVE,POINT (-114.094974259139 51.0876176718248),2,4,7,214
4187,WB Cedarille DR @ Oakfield DR SW,ACTIVE,POINT (-114.132995851688 50.9598053018954),1,5,8,126
9187,EB @ Fish Creek-Lacombe Station,ACTIVE,POINT (-114.074571146017 50.9240124751349),1,6,5,32
7311,WB Cougar Ridge DR @ Cougar Ridge CR SW,ACTIVE,POINT (-114.204644042065 51.071521583769),1,14,1,128
9614,EB New Brighton DR @ New Brighton CM SE,ACTIVE,POINT (-113.944944736589 50.9164217871867),3,8,4,139
9823,WB 6 AV SE @ Macleod TR,ACTIVE,POINT (-114.057437614847 51.047406487245),3,7,7,262
7937,WB Morley TR @ 26 AV NW,ACTIVE,POINT (-114.110715856868 51.0770344442627),2,7,7,153
4185,SB Cedarille DR @ Cedarwood HL SW,ACTIVE,POINT (-114.13620000245 50.9554135147078),1,5,8,126
7610,SB Martindale BV @ Martinpark WY NE,ACTIVE,POINT (-113.968105834763 51.1138072914978),4,1,9,180
5660,NB 46 ST SW @ Bow TR,ACTIVE,POINT (-114.153904236365 51.0489607889484),1,14,14,234
7113,WB 54 AV NW @ Silverdale DR,ACTIVE,POINT (-114.187548287549 51.1015131227567),2,9,13,147
5366,NB 14 ST SW@ Joliet AV,ACTIVE,POINT (-114.094587772347 51.0263352455503),1,2,14,271
6504,EB 9 AV SW @ 16 ST SW,ACTIVE,POINT (-114.097785378588 51.0452320021522),1,2,14,136
4737,NB Shawville BV @ Shawville GA SE,ACTIVE,POINT (-114.063392919254 50.8999397388802),3,6,5,115
7047,NB McKenzie Lake WY @ 1000McKenzie Lake BA SE,ACTIVE,POINT (-113.977762423592 50.9135301129311),3,13,4,296
9205,WB Somerset DR @ Somerset CI SW,ACTIVE,POINT (-114.082223516066 50.8967962621532),1,6,5,55
7935,EB Somerset DR @ Somercrest ST SW,ACTIVE,POINT (-114.0887875478 50.9005582765438),1,6,5,55
8447,EB Cranston DR @ Cranston BV SE,ACTIVE,POINT (-113.984470963334 50.8918633852983),3,8,4,294
6295,EB 12 AV SE @ 6 ST SE,ACTIVE,POINT (-114.04855992615 51.040930976432),3,5,14,260
9242,NB Midlake BV @ Sun Valley BV SE,ACTIVE,POINT (-114.047224110687 50.90728534058),3,13,6,5
7668,NB Kincora Glen GR @ Kincora RI NW,ACTIVE,POINT (-114.132360001692 51.1615414196487),2,10,3,220
9879,Crowfoot LRT Station,ACTIVE,POINT (-114.207597723911 51.1236799664249),2,10,3,244
6768,SB Edmonton TR @ 19 AV NE,ACTIVE,POINT (-114.056176566724 51.0693042659018),4,7,10,69
8078,EB 7 AV SW @ 3 ST SW,ACTIVE,POINT (-114.070539985962 51.0466834997319),1,7,7,262
9896,NB McKnight - Westwinds CTrain Station,ACTIVE,POINT (-113.97516037902 51.1095304407269),4,1,9,80
5522,SB Macleod TR @ Mission RD SW,ACTIVE,POINT (-114.061137200908 51.0212075077873),1,5,10,60
2555,WB Redstone DR @ Red Embers GA,ACTIVE,POINT (-113.957972196378 51.1685436488786),4,1,11,3
4762,WB 1 AV NE @ Edmonton TR,ACTIVE,POINT (-114.04965463949 51.0533356527084),4,11,10,137
7360,EB 32 AV NE @ 68 ST NE,ACTIVE,POINT (-113.934011444338 51.0813988068737),4,3,9,161
8941,NB Signal Hill HT @ Sidon CR SW,INACTIVE,POINT (-114.166965449027 51.0264497156417),1,14,1,278
2079,NB Sherwood Bv @ Sherwood Ga NW,ACTIVE,POINT (-114.150611792685 51.1629960713737),2,10,3,292
3788,EB 12 AV SW @ 2 ST SW,ACTIVE,POINT (-114.068727451765 51.0414929384271),1,5,14,260
8607,NB Sherwood BV @ Sherwood PT NW,ACTIVE,POINT (-114.14649356305 51.158011525659),2,10,3,292
3446,EB Evanston WY @ Symons Valley PY (South Leg)  NW,ACTIVE,POINT (-114.107510771815 51.1732491513822),2,10,3,237
8029,EB 6 AV NW @ 28 ST NW,ACTIVE,POINT (-114.127361600958 51.0577284601653),2,7,7,280
9836,WB Bowness RD @Home RD NW,ACTIVE,POINT (-114.16463312463 51.0753783833317),2,7,13,24
2220,SB Walden BV @ Walden RI SE,ACTIVE,POINT (-114.030047624705 50.872034534476),3,13,6,135
3904,EB Quarry Park BV @ 18 ST SE,ACTIVE,POINT (-114.010486640516 50.9633157088149),3,8,4,268
6163,WB Deer Ridge DR @ Deermont RD SE,ACTIVE,POINT (-114.015089600324 50.9234503204918),3,13,6,151
